date,category_group,category,payee,account,inflow,outflow
10/21/2022,Transportation,Gas,Citgo,Citi Custom Cash,$0,$29.27
10/21/2022,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$18.38
10/22/2022,Transportation,Gas,Shell,Citi Custom Cash,$0,$29.18
10/22/2022,Shopping,Entertainment,AMC,Capital One Savor,$0,$10.62
10/22/2022,Shopping,Clothes,Madewell,Citi Double Cash,$0,$39.17
10/23/2022,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$3.51
10/23/2022,Food,Groceries,Safeway,Capital One Savor,$0,$14.04
10/23/2022,Food,Groceries,Giant,Capital One Savor,$0,$14.5
10/23/2022,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.18
10/24/2022,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.15
10/24/2022,Food,Dining Out,Subway,Capital One Savor,$0,$9.88
10/25/2022,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$2.67
10/25/2022,Food,Groceries,Giant,Capital One Savor,$0,$14.96
10/26/2022,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.77
10/26/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$20.99
10/27/2022,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$9.88
10/27/2022,Shopping,Entertainment,AMC,Capital One Savor,$0,$13.46
10/28/2022,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.6
10/28/2022,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.85
10/28/2022,Food,Groceries,Safeway,Capital One Savor,$0,$11.97
10/28/2022,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.93
10/29/2022,Food,Groceries,Safeway,Capital One Savor,$0,$14.35
10/29/2022,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$10.28
10/29/2022,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$2.51
10/29/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$20.74
10/29/2022,Food,Groceries,Whole Foods,Amazon,$0,$14.63
10/30/2022,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.63
10/30/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.4
10/30/2022,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.92
10/30/2022,Shopping,Clothes,Madewell,Citi Double Cash,$0,$40.77
10/31/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.49
10/31/2022,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.45
10/31/2022,Food,Groceries,Giant,Capital One Savor,$0,$14.8
11/01/2022,Food,Groceries,Giant,Capital One Savor,$0,$13.48
11/01/2022,Shopping,Entertainment,Alamo,Capital One Savor,$0,$11.38
11/01/2022,Food,Dining Out,Subway,Capital One Savor,$0,$10.32
11/01/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.29
11/01/2022,Food,Dining Out,Dunkin',Capital One Savor,$0,$8.65
11/01/2022,Home,Rent,55555 Main Street,Bank of America Checking,$0,$1000
11/01/2022,Home,Utilities,Electric Company,Bank of America Checking,$0,$100
11/01/2022,Subscriptions,Netflix,Netflix,Capital One Savor,$0,$15
11/01/2022,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,$4000,$0
11/01/2022,Inflow,Ready to Assign,Interest,Capital One Savings,$100,$0
11/02/2022,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$10.99
11/02/2022,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.94
11/02/2022,Shopping,Clothes,Madewell,Citi Double Cash,$0,$40.64
11/02/2022,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.54
11/02/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.22
11/03/2022,Food,Groceries,Trader Joe's,Capital One Savor,$0,$13.94
11/03/2022,Food,Dining Out,Subway,Capital One Savor,$0,$8.43
11/03/2022,Shopping,Clothes,Target,Citi Double Cash,$0,$16.57
11/03/2022,Food,Dining Out,McDonald's,Capital One Savor,$0,$7.17
11/04/2022,Food,Dining Out,Subway,Capital One Savor,$0,$11.07
11/04/2022,Shopping,Entertainment,Alamo,Capital One Savor,$0,$10.76
11/04/2022,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.19
11/05/2022,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$3.79
11/05/2022,Food,Groceries,Giant,Capital One Savor,$0,$14.57
11/05/2022,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$3.57
11/06/2022,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.98
11/06/2022,Food,Dining Out,Chipotle,Capital One Savor,$0,$13.91
11/06/2022,Shopping,Clothes,Target,Citi Double Cash,$0,$14.38
11/07/2022,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$27.29
11/07/2022,Food,Groceries,Giant,Capital One Savor,$0,$14.96
11/07/2022,Food,Groceries,Whole Foods,Amazon,$0,$14.52
11/08/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.79
11/08/2022,Shopping,Clothes,Madewell,Citi Double Cash,$0,$39.55
11/08/2022,Food,Groceries,Trader Joe's,Capital One Savor,$0,$13.03
11/08/2022,Food,Dining Out,Subway,Capital One Savor,$0,$11.19
11/09/2022,Food,Groceries,Giant,Capital One Savor,$0,$15.38
11/09/2022,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$19.21
11/09/2022,Food,Dining Out,Chipotle,Capital One Savor,$0,$13.53
11/10/2022,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.47
11/10/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.74
11/10/2022,Transportation,Gas,Citgo,Citi Custom Cash,$0,$30.36
11/11/2022,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$9.93
11/11/2022,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.2
11/12/2022,Food,Dining Out,Subway,Capital One Savor,$0,$11.26
11/12/2022,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.57
11/13/2022,Shopping,Clothes,Madewell,Citi Double Cash,$0,$39.19
11/13/2022,Food,Groceries,Giant,Capital One Savor,$0,$16.2
11/13/2022,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.62
11/14/2022,Shopping,Clothes,Madewell,Citi Double Cash,$0,$39.42
11/14/2022,Shopping,Entertainment,AMC,Capital One Savor,$0,$13.26
11/15/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.41
11/15/2022,Food,Groceries,Safeway,Capital One Savor,$0,$16.36
11/16/2022,Shopping,Clothes,Madewell,Citi Double Cash,$0,$39.94
11/16/2022,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$18.76
11/16/2022,Transportation,Gas,Citgo,Citi Custom Cash,$0,$31.1
11/16/2022,Food,Groceries,Safeway,Capital One Savor,$0,$14.63
11/17/2022,Transportation,Gas,Shell,Citi Custom Cash,$0,$30.59
11/17/2022,Food,Groceries,Safeway,Capital One Savor,$0,$14.92
11/17/2022,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.18
11/18/2022,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$3.43
11/18/2022,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$13.83
11/18/2022,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.79
11/18/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.31
11/19/2022,Food,Dining Out,Subway,Capital One Savor,$0,$11.35
11/19/2022,Food,Groceries,Safeway,Capital One Savor,$0,$14.51
11/19/2022,Food,Groceries,Trader Joe's,Capital One Savor,$0,$13.84
11/19/2022,Food,Groceries,Giant,Capital One Savor,$0,$13.86
11/20/2022,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$30.3
11/20/2022,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$4.81
11/20/2022,Food,Groceries,Giant,Capital One Savor,$0,$15.82
11/20/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.45
11/20/2022,Food,Dining Out,Dunkin',Capital One Savor,$0,$9.52
11/21/2022,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.04
11/21/2022,Food,Dining Out,Chipotle,Capital One Savor,$0,$16.55
11/21/2022,Food,Dining Out,Subway,Capital One Savor,$0,$11.59
11/21/2022,Transportation,Rideshare,Uber,Capital One Savor,$0,$10.98
11/22/2022,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$30.75
11/22/2022,Food,Dining Out,McDonald's,Capital One Savor,$0,$10.31
11/22/2022,Food,Dining Out,Chipotle,Capital One Savor,$0,$16.02
11/23/2022,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$21.71
11/23/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$20.22
11/24/2022,Food,Groceries,Safeway,Capital One Savor,$0,$14.13
11/24/2022,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$19.55
11/24/2022,Shopping,Clothes,Madewell,Citi Double Cash,$0,$39.58
11/24/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$18.81
11/24/2022,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.54
11/25/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.53
11/25/2022,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.58
11/25/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.76
11/25/2022,Transportation,Gas,Citgo,Citi Custom Cash,$0,$29.66
11/25/2022,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.45
11/26/2022,Food,Dining Out,Chipotle,Capital One Savor,$0,$15.99
11/26/2022,Transportation,Rideshare,Uber,Capital One Savor,$0,$11.05
11/26/2022,Food,Groceries,Giant,Capital One Savor,$0,$16.06
11/27/2022,Food,Groceries,Safeway,Capital One Savor,$0,$16.1
11/27/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.32
11/27/2022,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$28.96
11/27/2022,Food,Groceries,Giant,Capital One Savor,$0,$14.07
11/28/2022,Shopping,Clothes,Target,Citi Double Cash,$0,$16.5
11/28/2022,Food,Dining Out,Chipotle,Capital One Savor,$0,$13.9
11/28/2022,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.32
11/29/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.51
11/30/2022,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$30.19
11/30/2022,Food,Groceries,Giant,Capital One Savor,$0,$15.19
11/30/2022,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$3.04
12/01/2022,Food,Dining Out,Subway,Capital One Savor,$0,$8.76
12/01/2022,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.51
12/01/2022,Food,Groceries,Giant,Capital One Savor,$0,$15.78
12/01/2022,Home,Rent,55555 Main Street,Bank of America Checking,$0,$1000
12/01/2022,Home,Utilities,Electric Company,Bank of America Checking,$0,$100
12/01/2022,Subscriptions,Netflix,Netflix,Capital One Savor,$0,$15
12/01/2022,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,$4000,$0
12/01/2022,Inflow,Ready to Assign,Interest,Capital One Savings,$100,$0
12/02/2022,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$5.06
12/02/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$20.95
12/03/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$20.23
12/03/2022,Food,Dining Out,Subway,Capital One Savor,$0,$10.73
12/03/2022,Food,Groceries,Giant,Capital One Savor,$0,$14.29
12/04/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.07
12/05/2022,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.63
12/05/2022,Food,Dining Out,Chipotle,Capital One Savor,$0,$15.32
12/06/2022,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$17.96
12/06/2022,Food,Dining Out,Subway,Capital One Savor,$0,$9.53
12/06/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.84
12/07/2022,Food,Groceries,Safeway,Capital One Savor,$0,$14.41
12/07/2022,Food,Dining Out,Subway,Capital One Savor,$0,$10.17
12/07/2022,Food,Dining Out,McDonald's,Capital One Savor,$0,$12.51
12/07/2022,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$4.65
12/08/2022,Food,Dining Out,Chipotle,Capital One Savor,$0,$13.88
12/08/2022,Transportation,Rideshare,Uber,Capital One Savor,$0,$11.58
12/08/2022,Shopping,Entertainment,AMC,Capital One Savor,$0,$11.43
12/09/2022,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.6
12/09/2022,Food,Groceries,Safeway,Capital One Savor,$0,$14.45
12/09/2022,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$4.62
12/09/2022,Food,Groceries,Giant,Capital One Savor,$0,$15.74
12/09/2022,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.27
12/10/2022,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$4.44
12/10/2022,Shopping,Merchandise,Target,Citi Double Cash,$0,$20
12/10/2022,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$9.67
12/10/2022,Food,Dining Out,Subway,Capital One Savor,$0,$9.95
12/11/2022,Food,Dining Out,Chipotle,Capital One Savor,$0,$16.05
12/11/2022,Food,Dining Out,Dunkin',Capital One Savor,$0,$9.33
12/11/2022,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.37
12/11/2022,Food,Groceries,Giant,Capital One Savor,$0,$13.91
12/12/2022,Food,Groceries,Safeway,Capital One Savor,$0,$14.98
12/12/2022,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.68
12/12/2022,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.37
12/12/2022,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$20.55
12/13/2022,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$2.87
12/13/2022,Transportation,Gas,Shell,Citi Custom Cash,$0,$30.48
12/13/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.54
12/13/2022,Food,Dining Out,Subway,Capital One Savor,$0,$8.4
12/14/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.46
12/14/2022,Food,Dining Out,Dunkin',Capital One Savor,$0,$9.83
12/14/2022,Shopping,Clothes,Madewell,Citi Double Cash,$0,$39.97
12/15/2022,Food,Dining Out,Chipotle,Capital One Savor,$0,$15.77
12/15/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.14
12/15/2022,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.22
12/16/2022,Food,Dining Out,McDonald's,Capital One Savor,$0,$10.05
12/16/2022,Food,Groceries,Giant,Capital One Savor,$0,$15.49
12/16/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.24
12/16/2022,Shopping,Clothes,Zara,Citi Double Cash,$0,$48.7
12/17/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$18.79
12/17/2022,Food,Dining Out,Subway,Capital One Savor,$0,$11.3
12/18/2022,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$19.32
12/18/2022,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$3.56
12/19/2022,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$10.83
12/19/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$20.23
12/19/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.99
12/20/2022,Food,Groceries,Safeway,Capital One Savor,$0,$12.75
12/20/2022,Shopping,Clothes,Madewell,Citi Double Cash,$0,$39.15
12/20/2022,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$4.92
12/20/2022,Food,Dining Out,McDonald's,Capital One Savor,$0,$10.35
12/20/2022,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.55
12/21/2022,Shopping,Clothes,Zara,Citi Double Cash,$0,$49.22
12/21/2022,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$1.98
12/21/2022,Food,Groceries,Giant,Capital One Savor,$0,$14.32
12/22/2022,Shopping,Entertainment,Alamo,Capital One Savor,$0,$12.05
12/22/2022,Shopping,Entertainment,AMC,Capital One Savor,$0,$12.33
12/23/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$21.45
12/23/2022,Shopping,Clothes,Zara,Citi Double Cash,$0,$48.6
12/23/2022,Food,Groceries,Giant,Capital One Savor,$0,$14.88
12/24/2022,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.19
12/24/2022,Food,Groceries,Whole Foods,Amazon,$0,$15.74
12/24/2022,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$4.98
12/25/2022,Transportation,Rideshare,Uber,Capital One Savor,$0,$10.37
12/25/2022,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.5
12/25/2022,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$4.25
12/26/2022,Food,Dining Out,Subway,Capital One Savor,$0,$9.72
12/26/2022,Shopping,Entertainment,AMC,Capital One Savor,$0,$10.76
12/26/2022,Transportation,Parking,Parking Garage,Citi Double Cash,$0,$2.9
12/27/2022,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$5.42
12/27/2022,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$10.33
12/28/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.57
12/28/2022,Shopping,Entertainment,AMC,Capital One Savor,$0,$11.97
12/28/2022,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$20.67
12/29/2022,Food,Groceries,Giant,Capital One Savor,$0,$16.27
12/29/2022,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$2.17
12/29/2022,Food,Groceries,Trader Joe's,Capital One Savor,$0,$13.73
12/30/2022,Food,Groceries,Safeway,Capital One Savor,$0,$15.65
12/30/2022,Transportation,Gas,Shell,Citi Custom Cash,$0,$29.21
12/30/2022,Food,Groceries,Giant,Capital One Savor,$0,$14.28
12/31/2022,Food,Groceries,Safeway,Capital One Savor,$0,$14.19
12/31/2022,Food,Groceries,Giant,Capital One Savor,$0,$16.63
12/31/2022,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$18.9
12/31/2022,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$2.53
01/01/2023,Transportation,Gas,Shell,Citi Custom Cash,$0,$28.08
01/01/2023,Food,Groceries,Safeway,Capital One Savor,$0,$15.34
01/01/2023,Home,Rent,55555 Main Street,Bank of America Checking,$0,$1000
01/01/2023,Home,Utilities,Electric Company,Bank of America Checking,$0,$100
01/01/2023,Subscriptions,Netflix,Netflix,Capital One Savor,$0,$15
01/01/2023,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,$4000,$0
01/01/2023,Inflow,Ready to Assign,Interest,Capital One Savings,$100,$0
01/02/2023,Transportation,Gas,Citgo,Citi Custom Cash,$0,$28.18
01/02/2023,Transportation,Rideshare,Uber,Capital One Savor,$0,$9.5
01/02/2023,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$20.17
01/02/2023,Shopping,Clothes,Target,Citi Double Cash,$0,$12.77
01/03/2023,Shopping,Clothes,Madewell,Citi Double Cash,$0,$40.38
01/03/2023,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$9.55
01/03/2023,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$3.46
01/04/2023,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$28.2
01/04/2023,Food,Groceries,Safeway,Capital One Savor,$0,$14.69
01/05/2023,Food,Dining Out,Subway,Capital One Savor,$0,$9.45
01/05/2023,Transportation,Gas,Shell,Citi Custom Cash,$0,$30.07
01/05/2023,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.72
01/05/2023,Food,Groceries,Giant,Capital One Savor,$0,$14.34
01/06/2023,Shopping,Clothes,Zara,Citi Double Cash,$0,$50.41
01/06/2023,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$20.38
01/06/2023,Transportation,Gas,Citgo,Citi Custom Cash,$0,$29.41
01/06/2023,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.79
01/06/2023,Shopping,Entertainment,AMC,Capital One Savor,$0,$12.4
01/07/2023,Food,Dining Out,Dunkin',Capital One Savor,$0,$11.06
01/07/2023,Transportation,Rideshare,Uber,Capital One Savor,$0,$10.03
01/07/2023,Shopping,Clothes,Zara,Citi Double Cash,$0,$49.32
01/08/2023,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$21.05
01/08/2023,Food,Groceries,Giant,Capital One Savor,$0,$14.43
01/08/2023,Food,Groceries,Safeway,Capital One Savor,$0,$14.95
01/08/2023,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$30.36
01/09/2023,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$14.53
01/09/2023,Shopping,Entertainment,Washington Nationals,Capital One Savor,$0,$19.4
01/09/2023,Food,Groceries,Safeway,Capital One Savor,$0,$14.93
01/09/2023,Shopping,Clothes,Madewell,Citi Double Cash,$0,$40.52
01/10/2023,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.44
01/10/2023,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.21
01/10/2023,Shopping,Entertainment,AMC,Capital One Savor,$0,$12.44
01/10/2023,Food,Groceries,Safeway,Capital One Savor,$0,$17.21
01/11/2023,Shopping,Entertainment,Alamo,Capital One Savor,$0,$11.99
01/11/2023,Food,Groceries,Giant,Capital One Savor,$0,$15.53
01/12/2023,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$19.45
01/12/2023,Food,Dining Out,Subway,Capital One Savor,$0,$9.5
01/12/2023,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.31
01/13/2023,Food,Groceries,Giant,Capital One Savor,$0,$14.19
01/13/2023,Food,Groceries,Safeway,Capital One Savor,$0,$13.4
01/13/2023,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$11.76
01/13/2023,Shopping,Clothes,Zara,Citi Double Cash,$0,$47.6
01/13/2023,Food,Dining Out,Subway,Capital One Savor,$0,$10.47
01/14/2023,Transportation,Rideshare,Uber,Capital One Savor,$0,$8.91
01/14/2023,Food,Groceries,Safeway,Capital One Savor,$0,$15.74
01/14/2023,Food,Groceries,Giant,Capital One Savor,$0,$14.35
01/15/2023,Food,Groceries,Safeway,Capital One Savor,$0,$13.35
01/15/2023,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.56
01/15/2023,Transportation,Rideshare,Uber,Capital One Savor,$0,$11.36
01/16/2023,Transportation,Public Transportation,Metro,Citi Double Cash,$0,$4.34
01/16/2023,Food,Groceries,Giant,Capital One Savor,$0,$15.82
01/16/2023,Food,Groceries,Safeway,Capital One Savor,$0,$14.83
01/17/2023,Transportation,Parking,Parkmobile,Citi Double Cash,$0,$1.08
01/17/2023,Food,Groceries,Giant,Capital One Savor,$0,$14.83
01/17/2023,Food,Dining Out,Dunkin',Capital One Savor,$0,$9.35
01/18/2023,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$19.96
01/19/2023,Shopping,Clothes,Zara,Citi Double Cash,$0,$49.92
01/19/2023,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.17
01/19/2023,Transportation,Rideshare,Uber,Capital One Savor,$0,$10.58
01/19/2023,Shopping,Entertainment,Alamo,Capital One Savor,$0,$11.04
01/20/2023,Shopping,Merchandise,Target,Citi Double Cash,$0,$21.53
01/20/2023,Food,Groceries,Giant,Capital One Savor,$0,$15.41
01/20/2023,Food,Dining Out,Subway,Capital One Savor,$0,$10.41
01/21/2023,Food,Dining Out,Chipotle,Capital One Savor,$0,$15.44
01/21/2023,Food,Groceries,Safeway,Capital One Savor,$0,$14.7
01/21/2023,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$19.2
01/22/2023,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.77
01/22/2023,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.61
01/22/2023,Shopping,Entertainment,Alamo,Capital One Savor,$0,$13.09
01/22/2023,Shopping,Entertainment,AMC,Capital One Savor,$0,$10.4
01/22/2023,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.84
01/23/2023,Food,Groceries,Safeway,Capital One Savor,$0,$15.11
01/23/2023,Food,Dining Out,Subway,Capital One Savor,$0,$10.39
01/23/2023,Shopping,Merchandise,Target,Citi Double Cash,$0,$21.55
01/24/2023,Food,Groceries,Giant,Capital One Savor,$0,$14.56
01/25/2023,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$2.92
01/25/2023,Shopping,Merchandise,Target,Citi Double Cash,$0,$21.51
01/25/2023,Food,Dining Out,Subway,Capital One Savor,$0,$9.92
01/26/2023,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$2.38
01/26/2023,Food,Dining Out,Chipotle,Capital One Savor,$0,$13.13
01/26/2023,Shopping,Merchandise,Walmart,Citi Double Cash,$0,$18.35
01/27/2023,Food,Dining Out,Dunkin',Capital One Savor,$0,$9.3
01/27/2023,Food,Groceries,Safeway,Capital One Savor,$0,$14.24
01/28/2023,Food,Groceries,Giant,Capital One Savor,$0,$16.26
01/28/2023,Shopping,Entertainment,Alamo,Capital One Savor,$0,$10.71
01/29/2023,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$10.35
01/29/2023,Food,Groceries,Safeway,Capital One Savor,$0,$15.74
01/29/2023,Food,Groceries,Trader Joe's,Capital One Savor,$0,$15.55
01/29/2023,Transportation,Gas,Shell,Citi Custom Cash,$0,$31.47
01/30/2023,Food,Dining Out,McDonald's,Capital One Savor,$0,$9.28
01/30/2023,Transportation,Public Transportation,Bus,Citi Double Cash,$0,$3.35
01/30/2023,Food,Dining Out,Chipotle,Capital One Savor,$0,$14.47
01/30/2023,Food,Groceries,Giant,Capital One Savor,$0,$16.18
01/31/2023,Food,Groceries,Trader Joe's,Capital One Savor,$0,$14.58
01/31/2023,Food,Groceries,Safeway,Capital One Savor,$0,$14.16
01/31/2023,Shopping,Clothes,Target,Citi Double Cash,$0,$14.6
01/31/2023,Food,Dining Out,Dunkin',Capital One Savor,$0,$10.71
02/01/2023,Food,Groceries,Giant,Capital One Savor,$0,$14.36
02/01/2023,Transportation,Gas,Citgo,Citi Custom Cash,$0,$29.7
02/01/2023,Home,Rent,55555 Main Street,Bank of America Checking,$0,$1000
02/01/2023,Home,Utilities,Electric Company,Bank of America Checking,$0,$100
02/01/2023,Subscriptions,Netflix,Netflix,Capital One Savor,$0,$15
02/01/2023,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,$4000,$0
02/01/2023,Inflow,Ready to Assign,Interest,Capital One Savings,$100,$0
02/02/2023,Shopping,Clothes,Zara,Citi Double Cash,$0,$49.13
02/02/2023,Food,Dining Out,Dunkin',Capital One Savor,$0,$8.7
02/02/2023,Food,Dining Out,Chipotle,Capital One Savor,$0,$15.35
02/03/2023,Shopping,Entertainment,AMC,Capital One Savor,$0,$12.94
02/03/2023,Food,Dining Out,Subway,Capital One Savor,$0,$9.09
02/03/2023,Food,Groceries,Whole Foods,Amazon,$0,$14.8
02/04/2023,Food,Dining Out,Subway,Capital One Savor,$0,$10.43
02/04/2023,Shopping,Entertainment,Alamo,Capital One Savor,$0,$12.99
02/04/2023,Transportation,Gas,7-Eleven,Citi Custom Cash,$0,$29.79
02/05/2023,Food,Dining Out,Chick Fil-A,Capital One Savor,$0,$12.7
02/05/2023,Transportation,Rideshare,Lyft,Citi Double Cash,$0,$9.24
02/05/2023,Shopping,Clothes,Madewell,Citi Double Cash,$0,$40.25
02/05/2023,Food,Groceries,Giant,Capital One Savor,$0,$13.44
02/05/2023,Shopping,Merchandise,Target,Citi Double Cash,$0,$20.63
02/06/2023,Shopping,Merchandise,Amazon,Citi Double Cash,$0,$19.9
02/06/2023,Food,Dining Out,McDonald's,Capital One Savor,$0,$10.31
02/07/2023,Shopping,Clothes,Zara,Citi Double Cash,$0,$50.8
